rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
phylum	34	3.616561800000003	3141.9999457999998	0.49334970000000006	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.5385465532148606	0.38847922080546177	0.24667486233374314
phylum	35	3.616561800000003	3141.9999457999998	0.13055039999999998	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.5795750528492313	0.5275519478776927	0.0652752
phylum	36	3.616561800000003	3141.9999457999998	0.033162300000000006	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6899042994599719	0.4976607557594379	0.016581149170942545
phylum	37	3.616561800000003	3141.9999457999998	0.23158640000000014	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6866150858034303	0.49528808964407955	0.11579320000000007
phylum	38	3.616561800000003	3141.9999457999998	0.0612087	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.580792898891236	0.41895351750695564	0.030604366832401756
phylum	39	3.616561800000003	3141.9999457999998	0.1544631000000001	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6708876055288923	0.483943110745202	0.07723150752267091
phylum	4	3.616561800000003	3141.9999457999998	0.22886920000000013	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.6507206499583856	0.5923114611682339	0.11443460000000007
phylum	41	3.616561800000003	3141.9999457999998	0.37268439999999997	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.707234743984547	0.6437528064081234	0.1863422
phylum	51	3.616561800000003	3141.9999457999998	0.5615818	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.623249518931631	0.44957949509954814	0.2807909
phylum	43	3.616561800000003	3141.9999457999998	0.13625039999999994	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6434328738058475	0.46413870809231517	0.06812519999999998
phylum	44	3.616561800000003	3141.9999457999998	0.14383959999999996	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.8018650011633145	0.5784233303203684	0.07191979999999999
phylum	45	3.616561800000003	3141.9999457999998	0.4166845	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6789841125594279	0.48978350601594023	0.208342239582888
phylum	46	3.616561800000003	3141.9999457999998	0.7513685	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.5703546384532816	0.41142390422228353	0.37568408094216355
phylum	47	3.616561800000003	3141.9999457999998	0.6025858	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7234850489425123	0.5218841461333358	0.3012929
phylum	48	3.616561800000003	3141.9999457999998	0.5707205	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6299851222867316	0.45443820587844747	0.28536026426801314
phylum	49	3.616561800000003	3141.9999457999998	0.3002848000000001	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6985366335665528	0.5038876685628684	0.15014232492883756
phylum	5	3.616561800000003	3141.9999457999998	0.017927799999999952	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7401912131105173	0.5339350962320646	0.008963904481952218
phylum	50	3.616561800000003	3141.9999457999998	0.0380315	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7015639415351712	0.5060714096596531	0.019015749049212546
phylum	32	3.616561800000003	3141.9999457999998	0.3189989000000001	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6127238792165886	0.4419868509900103	0.1594995217747848
phylum	42	3.616561800000003	3141.9999457999998	0.3474811999999999	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6143260205391682	0.44314255166045474	0.17374059999999994
phylum	31	3.616561800000003	3141.9999457999998	0.4620298	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6464181054959326	0.46629209756991036	0.23101501550750778
phylum	1	3.616561800000003	3141.9999457999998	0.42020359999999995	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.8917156549098925	0.6432368766107781	0.21010179999999998
phylum	3	3.616561800000003	3141.9999457999998	0.09409800000000003	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7311776344067099	0.527433173583742	0.04704902352451177
phylum	52	3.616561800000003	3141.9999457999998	0.30156679999999997	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7013102430397322	0.5058884048790276	0.15078339999999998
phylum	10	3.616561800000003	3141.9999457999998	0.2724862	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7206001818228731	0.5198031543897722	0.1362431
phylum	11	3.616561800000003	3141.9999457999998	0.20503159999999995	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7042789132554893	0.5080298477781815	0.1025158512579256
phylum	12	3.616561800000003	3141.9999457999998	0.16538589999999995	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7649064614074658	0.551763379308238	0.08269290451890249
phylum	13	3.616561800000003	3141.9999457999998	0.3244635	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.67360475932238	0.48590312289680065	0.1622317581115879
phylum	14	3.616561800000003	3141.9999457999998	0.18130880000000008	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6675209809070394	0.4815146044219611	0.09065435467282269
phylum	15	3.616561800000003	3141.9999457999998	0.021113799999999978	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6537183170484915	0.4715580870720689	0.010556894721552629
phylum	16	3.616561800000003	3141.9999457999998	0.1126497	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6956856836047487	0.5018311428770097	0.05632484718375764
phylum	17	3.616561800000003	3141.9999457999998	0.5055558	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.741676935529057	0.535006818414747	0.2527777736111132
phylum	18	3.616561800000003	3141.9999457999998	0.021323800000000004	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7034979430316779	0.5074664968436942	0.010661905330952666
phylum	30	3.616561800000003	3141.9999457999998	0.43047659999999993	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7048749058345652	0.5084597655473012	0.21523829999999997
phylum	19	3.616561800000003	3141.9999457999998	0.26047799999999993	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7037408793321698	0.5076417383416799	0.13023899999999997
phylum	20	3.616561800000003	3141.9999457999998	0.7395353	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.5897189342435591	0.42539229097575376	0.3697676315116184
phylum	21	3.616561800000003	3141.9999457999998	0.5927806	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6994125324105948	0.5045194960221783	0.2963903
phylum	22	3.616561800000003	3141.9999457999998	0.2621316000000001	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7692305611250094	0.5548825579176428	0.13106580000000004
phylum	23	3.616561800000003	3141.9999457999998	0.5283905999999999	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.6510168127670146	0.592581040174116	0.26419529999999997
phylum	24	3.616561800000003	3141.9999457999998	0.06628539999999992	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7283595004822763	0.5254003196650713	0.03314268342865825
phylum	25	3.616561800000003	3141.9999457999998	0.0719561	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7481454215250901	0.5396728447490153	0.03597804820109759
phylum	26	3.616561800000003	3141.9999457999998	0.28633290000000006	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6182987806644535	0.44600829232615	0.1431664428416779
phylum	27	3.616561800000003	3141.9999457999998	0.0840338	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7766906911812275	0.5602639042358891	0.04201687899156051
phylum	28	3.616561800000003	3141.9999457999998	0.6177982	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6222423444557412	0.44885297228871	0.3088991
phylum	29	3.616561800000003	3141.9999457999998	0.36119999999999997	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6960443416019411	0.502089859933972	0.18059999999999998
phylum	2	3.616561800000003	3141.9999457999998	0.09313630000000005	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.5774517628690315	0.41654339732187073	0.04656814767159264
phylum	53	3.616561800000003	3141.9999457999998	0.3990264	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.5700526927828276	0.41120609646159256	0.19951329975664986
phylum	75	3.616561800000003	3141.9999457999998	0.31361859999999997	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6966222701306523	0.502506747245152	0.1568093
phylum	55	3.616561800000003	3141.9999457999998	0.27608169999999993	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6422573756433029	0.4632907654074766	0.13804078788164542
phylum	80	3.616561800000003	3141.9999457999998	0.1221172	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.6938103412860642	0.6315333884779292	0.0610586
phylum	81	3.616561800000003	3141.9999457999998	0.6444837999999998	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	1.076037358751672	0.7761968806411479	0.3222420611210305
phylum	82	3.616561800000003	3141.9999457999998	0.09844630000000006	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6496468057569961	0.46862111249748695	0.049223147538842646
phylum	83	3.616561800000003	3141.9999457999998	0.27056640000000004	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6907121697642489	0.49824351100026887	0.13528320000000002
phylum	84	3.616561800000003	3141.9999457999998	0.021044100000000027	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7095559799100684	0.5118364467246823	0.01052205052610254
phylum	85	3.616561800000003	3141.9999457999998	0.5210607999999999	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.955591602224123	0.6893136328219406	0.2605302697348651
phylum	86	3.616561800000003	3141.9999457999998	0.29471670000000005	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6595960356687418	0.4757979648246568	0.14735841631128735
phylum	87	3.616561800000003	3141.9999457999998	0.22548180000000007	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7177856664987198	0.5177729107394412	0.11274095637047822
phylum	88	3.616561800000003	3141.9999457999998	0.4081003999999999	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6842129083361433	0.49355528488438444	0.20405019999999996
phylum	89	3.616561800000003	3141.9999457999998	0.7800756	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7108420916415615	0.5127641802332095	0.39003780000000005
phylum	9	3.616561800000003	3141.9999457999998	0.2532549000000001	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.7040638806394109	0.6408665622091073	0.12662744366862785
phylum	90	3.616561800000003	3141.9999457999998	0.3192742	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.7243812692682473	0.6593602463216962	0.15963710000000003
phylum	91	3.616561800000003	3141.9999457999998	0.4497079	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.7257473264074541	0.6606036851156158	0.22485396124269805
phylum	92	3.616561800000003	3141.9999457999998	0.29504500000000006	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.740722608830453	0.5343184172170151	0.1475225
phylum	93	3.616561800000003	3141.9999457999998	0.5704798	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7981693813430835	0.5757575041265393	0.28523975738012125
phylum	94	3.616561800000003	3141.9999457999998	0.06127699999999997	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.735683784907933	0.6696482394165014	0.030638484680757645
phylum	95	3.616561800000003	3141.9999457999998	0.3632807	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.643504545094831	0.46419040799891054	0.18164044990224748
phylum	96	3.616561800000003	3141.9999457999998	0.14117920000000003	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7774109990143291	0.5607834965052537	0.07058960000000002
